message,product_price,player,round,decision
"Hello Bob! I'm excited to show you this amazing product that I think you'll love. It's a one-of-a-kind item that's worth a lot to me, and I'm willing to part with it for a price of $12000. What do you think?",12000.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, thank you for the offer. I appreciate the value you place on the product, but my budget is limited. I would like to propose a counteroffer of $8000 for the product.",8000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your counteroffer, Bob. I appreciate your willingness to negotiate. However, I was really hoping to get closer to my initial asking price of $12000. Considering your budget constraints, I'm willing to meet you halfway. I'm proposing a counteroffer of $10500 for the product. What do you think?",10500.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for your counteroffer, Alice. I appreciate the effort to find a middle ground. Given my budget constraints, I would like to propose a counteroffer of $9500 for the product.",9500.0,Bob,4,
,,Alice,4,RejectOffer
"Thank you for your counteroffer, Bob. I understand that you're trying to get as close to your budget as possible. However, I'm still a bit far from my target price. Considering our previous discussions, I'm willing to make one more concession. I'm proposing a counteroffer of $10000 for the product. This is my final offer, and I hope we can meet in the middle. What do you think?",10000.0,Alice,5,
,,Bob,5,AcceptOffer
