alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50 to start with, a fair and simple approach.",Alice,1,
,,,Bob,1,reject
3000.0,7000.0,"I'll give you a slightly lower offer, but still a decent one. You can't complain about 3,000!",Bob,2,
,,,Alice,2,reject
6000.0,4000.0,I'll give you a slightly better offer. I think this is a fair compromise.,Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"I'll give you a slightly better offer, but I'm not going to give away too much. You're still getting a decent share!",Bob,4,
,,,Alice,4,reject
7000.0,3000.0,"I'll give you a slightly better offer. I think this is a fair compromise, considering the inflation.",Alice,5,
,,,Bob,5,reject
5800.0,4200.0,"I'll give you a slightly better offer, but I'm not going to give away too much more. I'm trying to get a decent share considering the inflation!",Bob,6,
,,,Alice,6,reject
8000.0,2000.0,"I'm getting a bit desperate, but I think this is a fair offer considering the inflation. I'm willing to compromise.",Alice,7,
,,,Bob,7,reject
6400.0,3600.0,"I'm not going to give up yet! I'll give you a slightly better offer, but I'm still trying to get a decent share. You're not getting everything!",Bob,8,
,,,Alice,8,reject
9000.0,1000.0,"I'm running out of options, but I'm willing to make a last-ditch effort. This is my final offer, take it or leave it.",Alice,9,
,,,Bob,9,reject
7500.0,2500.0,"I'm not going to accept your last-ditch effort. I'll give you a slightly better offer, but I'm not going to give away everything. You're still getting a decent share!",Bob,10,
,,,Alice,10,accept
