message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to discuss the sale of this valuable product with you. I believe it's a great opportunity for both of us to come to a mutually beneficial agreement. My initial offer for the product is $950,000.",950000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Alice, thanks for the opening offer. I'm interested in the product, but that price is a little high for me.  Would you consider a lower price?",700000.0,Bob,2,,
,,Alice,2,RejectOffer,850000.0
"I understand you're looking for a better price, Bob. I'm willing to meet you halfway, but I need to make a profit. My revised offer is $825,000. I'm confident you'll find it a fair price for this exceptional product.",825000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you coming down on the price. However, I'm still a ways off from what I had in mind. Could you consider something closer to $750,000?",750000.0,Bob,4,,
,,Alice,4,RejectOffer,800000.0
"I understand you're trying to get the best deal, Bob. However, I'm not willing to go as low as $750,000. My price is firm at $825,000, but I'm willing to make one more concession. I'll meet you at $795,000. That's the lowest I can go.",795000.0,Alice,5,,
,,Bob,5,AcceptOffer,
