message,product_price,player,round,decision,counteroffer
"I'm excited to offer you this amazing product at a special price of $180. It's a great deal, and I think you'll love it!",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"I appreciate your offer, but $180 is a bit steep for me. I'm willing to pay $120 for the product.  Let me know what you think.",120.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand that $120 is a bit low for me, but I'm willing to meet you in the middle. I'm now offering the product to you for $160. It's a fair price, and I think you'll find it's worth it.",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to compromise, but $160 is still higher than I'm comfortable paying.  How about $140?  That seems like a fair price for both of us.",140.0,Bob,4,,
,,Alice,4,RejectOffer,155.0
"I'm getting closer to your price, but I still need to make a profit. I'm willing to meet you at $155, which is the lowest I can go. It's a great deal for you, and I think you'll be happy with it.",155.0,Alice,5,,
,,Bob,5,BuyFromJhon,
