alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, I'll take a bit more",Alice,1,
,,,Bob,1,reject
45.0,55.0,"I think this is a fair split, considering the next round the money will be worth less for both of us. Let's get this done.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"Considering the inflation, I'm being generous",Alice,3,
,,,Bob,3,reject
48.0,52.0,"I'm willing to give you a bit more than before, but we need to reach an agreement soon before inflation makes this deal worthless. Let's work together to find a solution.",Bob,4,
,,,Alice,4,reject
56.0,44.0,"Meet me in the middle, we're running out of time",Alice,5,
,,,Bob,5,reject
50.0,50.0,We're both losing money with every passing round. Let's split the remaining amount equally to avoid getting nothing. It's the best we can do at this point.,Bob,6,
,,,Alice,6,accept
