message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm interested in selling this product to you. I think it's a great opportunity for you to get a valuable item at a fair price. I'm willing to sell it to you for $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thanks for the offer, but $150 is a bit too steep for me.  Would you consider $80?",80.0,Bob,2,,
,,Alice,2,RejectOffer,125.0
"Hi Bob, I understand that $150 was a bit high for you, but I'm not willing to go as low as $80. I'm willing to meet you in the middle at $110.",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"Hi Alice, I appreciate you meeting me halfway, but $110 is still a bit over my budget. Could you do $95?",95.0,Bob,4,,
,,Alice,4,RejectOffer,105.0
"Hi Bob, I understand you're looking for a good deal, but I'm not willing to go as low as $95. I'm willing to compromise at $105, which is still a good discount from my initial offer, but I need to make a profit. Let's meet at $105.",105.0,Alice,5,,
,,Bob,5,BuyFromJhon,
