alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50, no need for haggling!",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,"I'm willing to compromise, but I think I deserve a bit more",Bob,2,
,,,Alice,2,reject
4200.0,5800.0,"I'm willing to meet you halfway, but I need a bit more to account for the inflation!",Alice,3,
,,,Bob,3,reject
3500.0,6500.0,"I'm willing to give a bit more, but I think I deserve a larger share considering the inflation",Bob,4,
,,,Alice,4,reject
3800.0,6200.0,"I'm getting desperate, but I still want a fair share!",Alice,5,
,,,Bob,5,reject
3000.0,7000.0,"I'm getting close to my minimum, but I still think I deserve a bit more",Bob,6,
,,,Alice,6,reject
3200.0,6800.0,"I'm getting close to my minimum, let's make a deal!",Alice,7,
,,,Bob,7,accept
