alice_gain,bob_gain,message,player,round,decision
700000.0,300000.0,"Let's be fair, Bob. This offer leaves us both with a good amount.",Alice,1,
,,,Bob,1,reject
500000.0,500000.0,"Let's split it evenly, Alice. It's the fairest way to start. ",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"Bob, time is ticking and the value is decreasing for both of us.  This is a reasonable offer.",Alice,3,
,,,Bob,3,reject
600000.0,400000.0,"Alice, let's be reasonable. I'm willing to compromise, but I need a fair share. This offer is a step towards a solution.",Bob,4,
,,,Alice,4,reject
625000.0,375000.0,"Bob, I'm meeting you halfway between our previous offers. This is a fair deal considering the time constraint and inflation.",Alice,5,
,,,Bob,5,reject
550000.0,450000.0,"Alice,  we're running out of time.  I'm willing to take a smaller share to avoid losing everything. This is a fair compromise.",Bob,6,
,,,Alice,6,reject
575000.0,425000.0,"Bob, this is a serious offer.  I'm compromising further, but we need to close this deal soon before the inflation hurts you even more.",Alice,7,
,,,Bob,7,accept
