message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! It's a one-of-a-kind item that I'm sure you'll love. I'm willing to let it go for $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm really interested in the product, but $150 is a bit out of my budget. Would you be willing to consider a price of $100?",100.0,Bob,2,,
,,Alice,2,RejectOffer,135.0
"I understand you're on a tight budget, Bob. However, I've got to make a profit on this sale. I can do $125, but that's as low as I'm willing to go.",125.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to negotiate, but $125 is still a bit out of my budget. Would you be willing to consider a price of $110?",110.0,Bob,4,,
,,Alice,4,RejectOffer,120.0
"I'm getting close to my minimum price, Bob. I can do $120, but that's as low as I'm willing to go. If you're really interested in the product, I'm willing to make a deal at this price.",120.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm really close to walking away, but I still think the product would be a great fit for me. Would you be willing to meet me at $115?",115.0,Bob,6,,
,,Alice,6,RejectOffer,118.0
"I'm willing to make one last concession, Bob. I can meet you at $118, but that's my final offer. If you're not willing to meet me there, I'll have to consider other options.",118.0,Alice,7,,
,,Bob,7,RejectOffer,
"I appreciate your willingness to make one last concession, but I'm still a bit short on budget. Would you be willing to meet me at $115 again?",115.0,Bob,8,,
,,Alice,8,SellToJhon,
