alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's make a deal Bob. I take $60, you take $40. It's a fair offer considering the time pressure.",Alice,1,
,,,Bob,1,reject
45.0,55.0,"I think we can do better than your initial offer, considering the inflation affects you more than me.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, let's be realistic. The clock is ticking and this offer benefits us both. I'm taking a slight hit with $55, you get $45.  Don't let this opportunity slip away.",Alice,3,
,,,Bob,3,reject
42.0,58.0,"I'm willing to take a bit more, considering the inflation is hitting you harder. This is a fair offer, don't let it pass.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Bob, this is getting ridiculous.  Let's split this down the middle at $50 each before we both lose out. It's a fair deal!",Alice,5,
,,,Bob,5,accept
