alice_gain,bob_gain,message,player,round,decision
700000.0,300000.0,"Let's be reasonable, Bob.  This offer leaves us both with a good amount.",Alice,1,
,,,Bob,1,reject
500000.0,500000.0,Let's split it evenly. It's a fair start.,Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"I'm willing to negotiate, Bob, but this needs to be mutually beneficial. This offer is better than what you'll get in later rounds.",Alice,3,
,,,Bob,3,reject
550000.0,450000.0,"I'm willing to give you a bit more, Alice, but we need to find a solution that works for both of us. Let's try to be a little more flexible.",Bob,4,
,,,Alice,4,reject
625000.0,375000.0,"Bob, we're running out of time. This is a fair offer considering the decreasing value.  Let's be realistic and close this deal.",Alice,5,
,,,Bob,5,reject
600000.0,400000.0,"Alice, we're getting close to the deadline. I'm willing to compromise, but we need to find a solution that's fair for both of us. This is my final offer.",Bob,6,
,,,Alice,6,accept
