message,product_price,player,round,decision,counteroffer
I have a great product that I think you'll love. Would you like to make an offer on it?,140.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $130. Would you be willing to sell it to me for that price?",130.0,Bob,2,,
,,Alice,2,RejectOffer,145.0
"I can do $145, but I was thinking more along the lines of $150. I'm willing to meet you halfway, but I'm not sure I can go any lower than that.",145.0,Alice,3,,
,,Bob,3,RejectOffer,
"I'm still interested in the product, but I was thinking more along the lines of $135. Is that something you'd be willing to consider?",135.0,Bob,4,,
,,Alice,4,RejectOffer,142.0
"I can see you're serious about this product, and I appreciate that. I'm willing to meet you at $140, but I'm not sure I can go any lower than that. Let me think about it for a moment...",140.0,Alice,5,,
,,Bob,5,RejectOffer,
"I'm still interested in the product, but I was thinking more along the lines of $137. Is that something you'd be willing to consider?",137.0,Bob,6,,
,,Alice,6,SellToJhon,
