alice_gain,bob_gain,player,round,decision
6000.0,4000.0,Alice,1,
,,Bob,1,reject
5000.0,5000.0,Bob,2,
,,Alice,2,reject
5500.0,4500.0,Alice,3,
,,Bob,3,reject
4500.0,5500.0,Bob,4,
,,Alice,4,reject
5800.0,4200.0,Alice,5,
,,Bob,5,reject
4000.0,6000.0,Bob,6,
,,Alice,6,reject
6300.0,3700.0,Alice,7,
,,Bob,7,reject
3500.0,6500.0,Bob,8,
,,Alice,8,reject
6800.0,3200.0,Alice,9,
,,Bob,9,reject
3000.0,7000.0,Bob,10,
,,Alice,10,reject
7400.0,2600.0,Alice,11,
,,Bob,11,reject
2500.0,7500.0,Bob,12,
,,Alice,12,reject
8100.0,1900.0,Alice,13,
,,Bob,13,reject
2000.0,8000.0,Bob,14,
,,Alice,14,reject
9000.0,1000.0,Alice,15,
,,Bob,15,reject
1500.0,8500.0,Bob,16,
,,Alice,16,reject
9900.0,100.0,Alice,17,
,,Bob,17,reject
1000.0,9000.0,Bob,18,
,,Alice,18,reject
9990.0,10.0,Alice,19,
,,Bob,19,reject
500.0,9500.0,Bob,20,
,,Alice,20,reject
9999.0,1.0,Alice,21,
,,Bob,21,reject
100.0,9900.0,Bob,22,
,,Alice,22,reject
10000.0,0.0,Alice,23,
,,Bob,23,reject
0.0,10000.0,Bob,24,
,,Alice,24,accept
