message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to let it go for $150.",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $120. Would you be willing to meet me halfway?",120.0,Bob,2,,
,,Alice,2,RejectOffer,140.0
"I understand you're interested in the product, but I was thinking more along the lines of meeting you halfway from $120, not exactly at $120. How about we meet at $135?",135.0,Alice,3,,
,,Bob,3,RejectOffer,
"I'm still a bit hesitant, but I'm willing to compromise. How about we meet at $130? That's the best I can do.",130.0,Bob,4,,
,,Alice,4,RejectOffer,142.0
"I appreciate your willingness to compromise, Bob. I'm willing to meet you at $137.50, which is a bit more than your last offer, but I think it's a fair price for this amazing product.",137.5,Alice,5,,
,,Bob,5,RejectOffer,
"I'm still not sure about the price, but I'm willing to meet you halfway again. How about we meet at $135 again?",135.0,Bob,6,,
,,Alice,6,RejectOffer,140.0
"I'm starting to think we're getting close, Bob! I'm willing to meet you at $139, which is a bit more than your last offer. Let me know if that works for you.",139.0,Alice,7,,
,,Bob,7,RejectOffer,
"I'm getting close to accepting, but I still think I can do better. How about we meet at $136? That's the best I can do.",136.0,Bob,8,,
,,Alice,8,RejectOffer,141.0
"I'm not willing to go any lower, Bob. I'm willing to meet you at $140, which is the highest I'm willing to go. If you're not interested, I'll have to consider other options.",140.0,Alice,9,,
,,Bob,9,RejectOffer,
"I'm really close to accepting, but I'm still not comfortable with $140. I'll make one more offer: $138. That's my final offer.",138.0,Bob,10,,
,,Alice,10,RejectOffer,139.0
"I'm not going to go any lower than $140, Bob. I think that's a fair price for this product. If you're not willing to meet me there, I'll have to consider other options.",140.0,Alice,11,,
,,Bob,11,BuyFromJhon,
