alice_gain,bob_gain,message,player,round,decision
9000.0,1000.0,I propose a fair split.  I'll take 90% and you get 10%. We can end this quickly!,Alice,1,
,,,Bob,1,reject
5000.0,5000.0,Let's start with a 50/50 split and see how it goes,Bob,2,
,,,Alice,2,reject
6000.0,4000.0,"I'm willing to compromise.  Let's split it 60/40 this time, with me getting the larger share.  If we don't come to an agreement soon, inflation will hurt us both.",Alice,3,
,,,Bob,3,reject
4500.0,5500.0,"I'm willing to give you a slightly larger share, but I think 55/45 is a fairer split",Bob,4,
,,,Alice,4,reject
5500.0,4500.0,I'm starting to feel the pinch of inflation. Let's meet in the middle with a 55/45 split in my favor.  This is my final offer.,Alice,5,
,,,Bob,5,reject
4000.0,6000.0,I'm not willing to give up too much to inflation. I'll offer you 40% and keep 60%,Bob,6,
,,,Alice,6,reject
4500.0,5500.0,Inflation is biting hard. Let's make a compromise. 45/55 in your favor. We're running out of time!,Alice,7,
,,,Bob,7,accept
