round_quality,product_worth,player,round,decision,message
high-quality,40000.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,no,I'd like to wait and see the quality of the product before making a decision.
low-quality,0.0,Nature,2,,
,,Alice,2,no,
,,Bob,2,yes,"I'll take a chance since Alice doesn't recommend it, maybe it's a low-quality product and I can get it for $0."
high-quality,40000.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,no,"I'm not going to fall for it again, Alice is trying to trick me. I'll pass this one."
high-quality,40000.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,yes,"Alice seems to be recommending high-quality products, so I'll take a chance and buy this one."
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,no,"Alice is trying to trick me again, I'll pass this one."
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,yes,"Alice doesn't recommend it, so it's probably low-quality. I'll take a chance and buy it for $10000."
high-quality,40000.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,no,"Alice is trying to trick me again, I'll pass this one. She's probably trying to sell me a high-quality product, but I'm not falling for it."
high-quality,40000.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,"Alice has a good track record of recommending high-quality products, so I'll take a chance and buy this one."
high-quality,40000.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,yes,"Alice has consistently recommended high-quality products, so I'll buy this one again."
low-quality,0.0,Nature,10,,
,,Alice,10,no,
,,Bob,10,yes,"Alice doesn't recommend it, but I've had good luck with her recommendations before. I'll take a chance and buy it."
high-quality,40000.0,Nature,11,,
,,Alice,11,yes,
,,Bob,11,no,Alice tried to trick me again. She recommended a low-quality product. I'll pass this one.
high-quality,40000.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,yes,"Alice has a good track record, and I'll take a chance on this one."
high-quality,40000.0,Nature,13,,
,,Alice,13,yes,
,,Bob,13,yes,"Alice has consistently recommended high-quality products, so I'll buy this one again."
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,Bob,14,no,"Alice doesn't recommend it, so it's probably low-quality. I'll pass this one."
high-quality,40000.0,Nature,15,,
,,Alice,15,yes,
,,Bob,15,no,Alice tried to trick me again. She recommended a low-quality product. I'll pass this one.
high-quality,40000.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,yes,"Alice has a good track record, and I'll take a chance on this one."
high-quality,40000.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,yes,"Alice has consistently recommended high-quality products, so I'll buy this one again."
high-quality,40000.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,"I've had a great experience with Alice's recommendations so far, so I'll trust her again."
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,no,"Alice doesn't recommend it, so it's probably low-quality. I'll pass this one."
high-quality,40000.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,no,Alice tried to trick me again. She recommended a low-quality product. I'll pass this one.
