alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it evenly, Bob. Fair is fair.",Alice,1,
,,,Bob,1,reject
40.0,60.0,"Let's make a deal, Alice. I'll take a bit more, but you still get a good chunk, and we avoid the risk of getting nothing.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Bob, I'm willing to concede a little more, but I'm not going to give away the farm. Let's meet in the middle.",Alice,3,
,,,Bob,3,reject
35.0,65.0,"Alice, time is running out! My offer is generous, and it's only going to get worse for you if we don't agree soon.",Bob,4,
,,,Alice,4,reject
45.0,55.0,"Bob, we're both losing money with each round. Let's find a compromise that benefits us both before it's too late.",Alice,5,
,,,Bob,5,accept
