message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! It's a unique opportunity to own a high-quality item that I'm sure you'll love. I'm willing to start with a price of $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thank you for the offer, Alice. I appreciate the uniqueness of the product, but I think we can find a price closer to my budget. I would like to counteroffer at $90.",90.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I appreciate your counteroffer, Bob, but I was thinking more along the lines of $110. I'm willing to meet you halfway, but I do need to make a profit on this sale. Let's see if we can meet in the middle.",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"I understand your position, Alice. Considering your offer, I believe $100 would be a fair price for both of us. Let me know if this works for you.",100.0,Bob,4,,
,,Alice,4,RejectOffer,105.0
"I appreciate your persistence, Bob! I'm willing to meet you at $105, but I'm not sure if I can go any lower. I'm confident that this product is worth more than that, but I'm willing to compromise. Let's see if we can finalize the deal.",105.0,Alice,5,,
,,Bob,5,AcceptOffer,
