product_price,player,round,decision
10000.0,Alice,1,
,Bob,1,RejectOffer
9500.0,Bob,2,
,Alice,2,RejectOffer
9800.0,Alice,3,
,Bob,3,RejectOffer
9600.0,Bob,4,
,Alice,4,RejectOffer
9700.0,Alice,5,
,Bob,5,RejectOffer
9650.0,Bob,6,
,Alice,6,RejectOffer
9750.0,Alice,7,
,Bob,7,RejectOffer
9700.0,Bob,8,
,Alice,8,RejectOffer
9850.0,Alice,9,
,Bob,9,RejectOffer
9800.0,Bob,10,
,Alice,10,RejectOffer
9900.0,Alice,11,
,Bob,11,RejectOffer
9900.0,Bob,12,
,Alice,12,RejectOffer
9950.0,Alice,13,
,Bob,13,RejectOffer
9950.0,Bob,14,
,Alice,14,RejectOffer
9975.0,Alice,15,
,Bob,15,BuyFromJhon
