alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
2000.0,8000.0,"I'll give you a small share, but I think I deserve more!",Bob,2,
,,,Alice,2,reject
6000.0,4000.0,"I'm willing to give you a slightly smaller share, but I think this is a fair compromise.",Alice,3,
,,,Bob,3,reject
4000.0,6000.0,"I'll give you a slightly bigger share, but I still think I deserve more!",Bob,4,
,,,Alice,4,reject
7000.0,3000.0,"I'm not getting any younger, I need a bigger share!",Alice,5,
,,,Bob,5,reject
5500.0,4500.0,"I'll give you a bigger share, but I'm not giving up yet!",Bob,6,
,,,Alice,6,reject
8000.0,2000.0,"I'm not going to let you have all the fun, it's time for a bigger share for me!",Alice,7,
,,,Bob,7,reject
7000.0,3000.0,"I'll give you a bigger share, but I'm not giving up my last chance to get a decent deal!",Bob,8,
,,,Alice,8,accept
