message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm interested in selling you this great product. I think you'll really like it. Would you be interested in buying it from me for $180?",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice,  $180 is a bit too high for me.  I'm willing to pay $120 for the product.  Let me know what you think.",120.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand you're looking for a good deal, Bob. I can do $160, but I'm not sure I can go any lower than that. What do you think?",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, $160 is still a bit more than I'm comfortable with.  How about $140?  That's a fair price for both of us.",140.0,Bob,4,,
,,Alice,4,RejectOffer,155.0
"I appreciate your persistence, Bob. I can see you're really interested in the product. I'm willing to meet you halfway, so I'll offer it to you for $155. What do you think?",155.0,Alice,5,,
,,Bob,5,BuyFromJhon,
