alice_gain,bob_gain,message,player,round,decision
55.0,45.0,"Let's share fairly, I'll take a bit more",Alice,1,
,,,Bob,1,reject
50.0,50.0,Let's split it evenly this time. No need for inflation to mess things up!,Bob,2,
,,,Alice,2,reject
52.0,48.0,"Considering inflation, I'll take a bit more this time",Alice,3,
,,,Bob,3,reject
48.0,52.0,"Let's take advantage of the inflation on your side, but I'm still willing to be fair. This time I'll take a slightly larger share.",Bob,4,
,,,Alice,4,reject
51.0,49.0,"Inflation is hitting me hard, but I'm still willing to compromise",Alice,5,
,,,Bob,5,accept
