round_quality,product_worth,player,round,decision,message
high-quality,125.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,yes,"I'll take it, but I'm not sure what I'm getting myself into!"
high-quality,125.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,no,"I'm not sure if this is a good deal, but I'll pass for now. I'm still reeling from the last purchase!"
high-quality,125.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,"I'll take a chance, maybe I'll get lucky again!"
high-quality,125.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,no,"I'm starting to feel like I'm getting a good deal, but I'm not sure if it's sustainable. I'll pass for now."
high-quality,125.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,"I'm due for a good deal, right? I'll take it!"
low-quality,0.0,Nature,6,,
,,Alice,6,no,
,,Bob,6,yes,I'm not going to let her recommendation dictate my decision. I'll buy it anyway!
high-quality,125.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,no,"I learned my lesson last round. If Alice doesn't recommend it, I'm not going to take the risk."
high-quality,125.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,I'm back to trusting Alice's recommendations again. I hope she's on a roll!
high-quality,125.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,no,I'm getting a little concerned that I'm getting too good of a deal. Is this too good to be true?
high-quality,125.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,yes,I'm not going to let one bad feeling stop me from making a good deal. I'll take it!
high-quality,125.0,Nature,11,,
,,Alice,11,yes,
,,Bob,11,no,I'm starting to think that Alice is just sending me high-quality products all the time. I'm not sure if I want to keep playing along.
high-quality,125.0,Nature,12,,
,,Alice,12,no,
,,Bob,12,yes,I'm not going to let Alice's lack of recommendation fool me. I'll buy it and see what I get.
high-quality,125.0,Nature,13,,
,,Alice,13,no,
,,Bob,13,yes,I'm starting to think that Alice's recommendations are just a distraction. I'll buy it anyway.
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,Bob,14,yes,I'm on a roll! I'll just keep buying and see how long it lasts.
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,no,"Ouch, that last one stung. I think I'll take Alice's lack of recommendation as a hint to pass on this one."
high-quality,125.0,Nature,16,,
,,Alice,16,yes,
,,Bob,16,no,"I'm not going to fall for it again. If Alice recommends it, I'm passing."
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,yes,I'm going against Alice's advice again. Maybe she's trying to weed out the competition.
high-quality,125.0,Nature,18,,
,,Alice,18,no,
,,Bob,18,no,"I'm sticking with Alice's advice this time. She's been right before, and I don't want to get burned again."
high-quality,125.0,Nature,19,,
,,Alice,19,yes,
,,Bob,19,no,I'm still wary of Alice's recommendations. I'll pass on this one.
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,yes,I'm going against Alice's advice one last time. Maybe I'll get lucky and get a good deal.
