message,product_price,player,round,decision,counteroffer
"I'm excited to offer you this unique opportunity to purchase this valuable product. I believe it's a great fit for you, and I'm willing to start with a price of $900,000.",900000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested in the product but $900,000 is a bit high for me. Would you consider $700,000?",700000.0,Bob,2,,
,,Alice,2,RejectOffer,850000.0
"I understand you're looking to save some money, Bob. However, I've got to make a profit, so I can offer you a compromise at $850,000. It's a fair price considering the value you've placed on the product.",850000.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate the compromise, Alice. How about we meet in the middle at $800,000?",800000.0,Bob,4,,
,,Alice,4,RejectOffer,
"I'm glad we're close, Bob, but I was thinking more along the lines of $825,000. It's still a great deal for you, and I'm willing to meet you halfway between our previous offers.",825000.0,Alice,5,,
,,Bob,5,AcceptOffer,
