alice_gain,bob_gain,message,player,round,decision
80.0,20.0,Let's start with a fair split. I'll give you a small amount to get us started.,Alice,1,
,,,Bob,1,reject
70.0,30.0,"I'll give you a bit more, but I'm still holding out for a better deal.",Bob,2,
,,,Alice,2,reject
85.0,15.0,"I'm willing to give you a small amount, but I need to get a better share to compensate for the inflation.",Alice,3,
,,,Bob,3,reject
75.0,25.0,"I'll give you a bit more, but I'm not giving up yet. I think we can do better than this.",Bob,4,
,,,Alice,4,reject
90.0,10.0,"I'm willing to give you a very small share, but I need to secure a decent amount for myself to make this deal worthwhile.",Alice,5,
,,,Bob,5,reject
65.0,35.0,"I'm starting to get desperate, but I'm still holding out for a better deal. I think we can find a middle ground.",Bob,6,
,,,Alice,6,accept
