message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. Would you like to buy it from me for $150?",150.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm interested in the product, but I was thinking more along the lines of $80. Is that something you'd be willing to sell it to me for?",80.0,Bob,2,,
,,Alice,2,RejectOffer,120.0
"I appreciate your interest in the product, Bob! However, I'm not sure I can go as low as $80. I'm willing to meet you halfway, so how about we discuss $110?",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me halfway, but I'm still a bit above my budget. Would you be willing to go down to $85?",85.0,Bob,4,,
,,Alice,4,RejectOffer,105.0
"I understand you're trying to stay within your budget, Bob. I'm willing to make one more concession. How about we meet at $100? That's the lowest I can go.",100.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to make concessions, but I'm still a bit above my budget. Would you be willing to go down to $90?",90.0,Bob,6,,
,,Alice,6,SellToJhon,
