alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's start with a fair split, we can negotiate from here.",Alice,1,
,,,Bob,1,reject
4000.0,6000.0,I think we can both do better than that. Let's split it evenly this time.,Bob,2,
,,,Alice,2,reject
5500.0,4500.0,"A slight adjustment to the previous offer, still room for negotiation.",Alice,3,
,,,Bob,3,reject
5000.0,5000.0,Let's just split it right down the middle.  It's the fairest option.,Bob,4,
,,,Alice,4,reject
7000.0,3000.0,"I'm willing to take a slightly larger share, but I think this is a reasonable compromise.",Alice,5,
,,,Bob,5,reject
4500.0,5500.0,I'm getting a little frustrated with this back and forth. How about we both concede a little and split it 55/45?,Bob,6,
,,,Alice,6,reject
8000.0,2000.0,"I'm willing to take a smaller share, but I think this is a more reasonable split.",Alice,7,
,,,Bob,7,reject
6000.0,4000.0,"I'm getting tired of this game. Let's just get this over with, how about a 40/60 split?",Bob,8,
,,,Alice,8,reject
9000.0,1000.0,"I'm not willing to give up much more, this is my final offer.",Alice,9,
,,,Bob,9,reject
7000.0,3000.0,This is my final offer.  I'm not budging anymore.  Take it or leave it.,Bob,10,
,,,Alice,10,reject
9500.0,500.0,"I'm not budging, this is my last chance to get a fair deal.",Alice,11,
,,,Bob,11,reject
8000.0,2000.0,"We're down to the wire.  I'm willing to take a smaller share, but this is my final offer.  Let's end this game.",Bob,12,
,,,Alice,12,accept
