product_price,player,round,decision
180.0,Alice,1,
,Bob,1,RejectOffer
160.0,Bob,2,
,Alice,2,RejectOffer
170.0,Alice,3,
,Bob,3,RejectOffer
165.0,Bob,4,
,Alice,4,RejectOffer
168.0,Alice,5,
,Bob,5,RejectOffer
162.0,Bob,6,
,Alice,6,RejectOffer
167.0,Alice,7,
,Bob,7,RejectOffer
163.0,Bob,8,
,Alice,8,RejectOffer
166.0,Alice,9,
,Bob,9,RejectOffer
164.0,Bob,10,
,Alice,10,RejectOffer
165.0,Alice,11,
,Bob,11,RejectOffer
163.5,Bob,12,
,Alice,12,RejectOffer
165.1,Alice,13,
,Bob,13,RejectOffer
164.5,Bob,14,
,Alice,14,RejectOffer
164.75,Alice,15,
,Bob,15,RejectOffer
164.25,Bob,16,
,Alice,16,RejectOffer
164.5,Alice,17,
,Bob,17,RejectOffer
164.375,Bob,18,
,Alice,18,RejectOffer
164.4,Alice,19,
,Bob,19,RejectOffer
164.3,Bob,20,
,Alice,20,RejectOffer
164.35,Alice,21,
,Bob,21,RejectOffer
164.325,Bob,22,
,Alice,22,RejectOffer
164.33,Alice,23,
,Bob,23,RejectOffer
164.3125,Bob,24,
,Alice,24,RejectOffer
164.325,Alice,25,
,Bob,25,RejectOffer
164.31,Bob,26,
,Alice,26,SellToJhon
