message,product_price,player,round,decision,counteroffer
"I'm excited to offer you this fantastic product for $10,000. I think it's a great value for the quality and features it offers. Would you like to accept or make a counteroffer?",10000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested in the product, but $10,000 is a bit too high for me. Could you do $8,500?",8500.0,Bob,2,,
,,Alice,2,RejectOffer,9500.0
"I can see you're interested in the product, Bob. I can do $9,000, but that's as low as I can go. Would you be willing to meet me at $9,000?",9000.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you working with me, Alice. How about we split the difference and meet at $8,750?",8750.0,Bob,4,,
,,Alice,4,RejectOffer,9250.0
"I'm not quite there yet, Bob. I can do $9,250, but I think that's the closest I can get to meeting you in the middle. Is that something you'd be willing to accept?",9250.0,Alice,5,,
,,Bob,5,AcceptOffer,
