alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,Fair and simple split,Alice,1,
,,,Bob,1,reject
400000.0,600000.0,"I'll give you a slightly smaller share, but it's still a good deal!",Bob,2,
,,,Alice,2,reject
550000.0,450000.0,A slightly more generous offer from me,Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"You're being too greedy, I'm trying to be fair!",Bob,4,
,,,Alice,4,reject
525000.0,475000.0,Getting closer to a fair deal,Alice,5,
,,,Bob,5,reject
480000.0,520000.0,"I'm willing to meet you halfway, but I need a bit more!",Bob,6,
,,,Alice,6,reject
500000.0,500000.0,Let's meet in the middle again,Alice,7,
,,,Bob,7,accept
