message,product_price,player,round,decision
"Hello Bob, I'm excited to discuss the opportunity to acquire this exceptional product with you. It's a one-of-a-kind item that I'm confident you'll find valuable. I'm willing to offer it to you for $900000. This is a competitive price considering its rarity and potential benefits. What are your thoughts?",900000.0,Alice,1,
,,Bob,1,RejectOffer
"I appreciate your enthusiasm for the product, Alice, but $900000 is a bit steep for me. I'm willing to meet you halfway and offer $750000 for the product. I believe this is a fair price considering the product's value and my budget.",750000.0,Bob,2,
,,Alice,2,RejectOffer
"Thank you for your offer, Bob. I appreciate your willingness to negotiate. However, I'm not willing to accept $750000. I'm willing to meet you halfway from my original offer, so I'm counteroffering at $825000. This price still reflects the product's true value, and I believe it's a fair compromise. What are your thoughts?",825000.0,Alice,3,
,,Bob,3,RejectOffer
"I understand your perspective, Alice, and I appreciate your willingness to meet me halfway. However, $825000 is still a bit above my budget. I'm willing to compromise further and offer $775000 for the product. I believe this is a fair price considering the product's value and my financial constraints.",775000.0,Bob,4,
,,Alice,4,RejectOffer
"I understand your concerns, Bob, and I appreciate your willingness to compromise. However, I'm not willing to go down to $775000. I'm willing to make a slight adjustment to my previous offer, so I'm counteroffering at $812500. This price still reflects the product's value, and I believe it's a fair compromise. What are your thoughts?",812500.0,Alice,5,
,,Bob,5,RejectOffer
"I understand your perspective, Alice, and I appreciate your willingness to adjust your offer. However, $812500 is still a bit above my budget. I'm willing to compromise further and offer $790000 for the product. I believe this is a fair price considering the product's value and my financial constraints.",790000.0,Bob,6,
,,Alice,6,RejectOffer
"I understand your concerns, Bob, and I appreciate your willingness to compromise. However, I'm not willing to go down to $790000. I'm willing to make another slight adjustment to my previous offer, so I'm counteroffering at $805000. This price still reflects the product's value, and I believe it's a fair compromise. What are your thoughts?",805000.0,Alice,7,
,,Bob,7,RejectOffer
"I understand your perspective, Alice, and I appreciate your willingness to adjust your offer. However, $805000 is still a bit above my budget. I'm willing to compromise further and offer $785000 for the product. I believe this is a fair price considering the product's value and my financial constraints.",785000.0,Bob,8,
,,Alice,8,RejectOffer
"I understand your concerns, Bob, and I appreciate your willingness to compromise. However, I'm not willing to go down to $785000. I'm willing to make another slight adjustment to my previous offer, so I'm counteroffering at $810000. This price still reflects the product's value, and I believe it's a fair compromise. What are your thoughts?",810000.0,Alice,9,
,,Bob,9,RejectOffer
"I understand your perspective, Alice, and I appreciate your willingness to adjust your offer. However, $810000 is still above my budget. I'm willing to compromise further and offer $780000 for the product. I believe this is a fair price considering the product's value and my financial constraints.",780000.0,Bob,10,
,,Alice,10,SellToJhon
