alice_gain,bob_gain,message,player,round,decision
60.0,40.0,Let's split it evenly considering the decreasing value of money.,Alice,1,
,,,Bob,1,reject
70.0,30.0,"I'll give you most of it, but I want a bit more",Bob,2,
,,,Alice,2,reject
55.0,45.0,"Considering the decreasing value of money, I propose a slightly more even split.",Alice,3,
,,,Bob,3,reject
75.0,25.0,"I'll give you most of it, but I want to make sure I get a decent share",Bob,4,
,,,Alice,4,reject
58.0,42.0,"I propose a closer split, considering the diminishing value of money with each passing round.",Alice,5,
,,,Bob,5,reject
80.0,20.0,"I'll give you most of it, but I'm not getting any younger",Bob,6,
,,,Alice,6,reject
62.0,38.0,"Considering the decreasing value of money, I propose a more balanced distribution.",Alice,7,
,,,Bob,7,reject
85.0,15.0,"I'll give you most of it, but I'm not getting desperate yet",Bob,8,
,,,Alice,8,reject
65.0,35.0,"Considering the decreasing value of money, I propose a fairer split.",Alice,9,
,,,Bob,9,reject
90.0,10.0,"I'll give you most of it, but I'm running out of patience",Bob,10,
,,,Alice,10,reject
67.0,33.0,"Considering the decreasing value of money, I propose a more equitable distribution.",Alice,11,
,,,Bob,11,reject
95.0,5.0,"I'll give you most of it, but I'm out of options",Bob,12,
,,,Alice,12,accept
