alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
300000.0,700000.0,"You're starting high, I'll meet you in the middle",Bob,2,
,,,Alice,2,reject
400000.0,600000.0,"I'll meet you in the middle, but I'll take a slightly larger share this time",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"You're getting closer, but I'm not giving up yet",Bob,4,
,,,Alice,4,reject
550000.0,450000.0,"I'll try to squeeze out a better deal, but I'm getting closer to my target",Alice,5,
,,,Bob,5,reject
500000.0,500000.0,"I'm not budging, let's meet in the middle",Bob,6,
,,,Alice,6,accept
