alice_gain,bob_gain,message,player,round,decision
950000.0,50000.0,"Let's be reasonable, Bob.  This gives you a decent share and avoids the risk of getting nothing.",Alice,1,
,,,Bob,1,reject
350000.0,650000.0,"Alice, let's be realistic. I'm feeling generous today, but this is my opening offer. Time is money, literally!",Bob,2,
,,,Alice,2,reject
700000.0,300000.0,"Bob, your offer was unrealistic. This is a fair split, especially considering the time pressure and inflation working against you.",Alice,3,
,,,Bob,3,reject
450000.0,550000.0,"Alice, I'm making a concession here, but this needs to be settled soon. Time is ticking and we both lose if this drags on.",Bob,4,
,,,Alice,4,reject
650000.0,350000.0,"Bob, I'm meeting you halfway between our previous offers. This is a fair deal considering the time constraint and the fact that your potential gain is shrinking.",Alice,5,
,,,Bob,5,reject
550000.0,450000.0,"Alice, time is running out! This offer is a compromise to get this done.  Let's be practical.",Bob,6,
,,,Alice,6,accept
