alice_gain,bob_gain,message,player,round,decision
50.0,50.0,Let's split it evenly. Fair is fair.,Alice,1,
,,,Bob,1,reject
40.0,60.0,"Let's be realistic Alice, I'm making the next offer. Take this deal and avoid further losses.",Bob,2,
,,,Alice,2,reject
55.0,45.0,"I'm willing to compromise, but I still think a more even split is possible. Let's work together.",Alice,3,
,,,Bob,3,reject
35.0,65.0,"Alice, this is getting ridiculous. Take this offer now before inflation eats away at your potential gains too!",Bob,4,
,,,Alice,4,reject
60.0,40.0,"I'm sticking with my original idea of a more even split.  I understand the inflation, but I'm not going to settle for a worse deal just because we're further down the line.",Alice,5,
,,,Bob,5,accept
