message,product_price,player,round,decision
"Hi Bob, I'm offering you my product for $850,000. It's a great deal for you, considering it's worth $800,000 to you. Let's make this happen!",850000.0,Alice,1,
,,Bob,1,RejectOffer
"Hi Alice, thank you for your offer. I understand your product is worth $800,000 to me, so I would like to propose a price of $790,000. I hope we can come to an agreement.",790000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your offer, but $790,000 is too low. I'm willing to come down to $820,000.  That's still a great price for you, and it allows me to get closer to my asking price. Let's meet in the middle.",820000.0,Alice,3,
,,Bob,3,RejectOffer
"Thank you for your response, Alice. I appreciate your willingness to negotiate. I would like to counter with a price of $810,000. I believe this offers a fair compromise between your original ask and my proposal.",810000.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand we're both trying to find a price that works for both of us.  I'm willing to go down to $815,000. This is a fair price considering the value of the product to you. Let's close this deal!",815000.0,Alice,5,
,,Bob,5,RejectOffer
"I appreciate your offer, Alice. Considering the value of the product to me, I would like to propose a price of $812,500. I believe this offers a reasonable compromise.",812500.0,Bob,6,
,,Alice,6,AcceptOffer
