message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you the product at a price of $9,000. I think it's a great value and I'm confident you'll love it. What do you think?",9000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. $9,000 is a bit high for me. I'm willing to pay $8,500 for the product.  Let me know what you think.",8500.0,Bob,2,,
,,Alice,2,RejectOffer,9500.0
"Thanks for your counteroffer, Bob. I appreciate your interest in the product. I'm willing to meet you halfway, but I need to make a profit, so I can offer it to you for $9,500. What do you think?",9500.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you meeting me halfway, but $9,500 is still a bit more than I'm comfortable paying. I'm willing to go up to $8,750.  Let's see if we can make this work.",8750.0,Bob,4,,
,,Alice,4,RejectOffer,9200.0
"I understand you're trying to get a good deal, Bob, but I've already met you halfway and then some. I'm willing to compromise, but I need to make a profit. I can offer it to you for $9,200. Let me know if this is something you'd be willing to consider.",9200.0,Alice,5,,
,,Bob,5,AcceptOffer,
