alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it 50/50, no need to negotiate!",Alice,1,
,,,Bob,1,reject
40.0,60.0,You can do better than that!,Bob,2,
,,,Alice,2,reject
45.0,55.0,"Meet me in the middle, let's make a deal!",Alice,3,
,,,Bob,3,reject
30.0,70.0,"You're getting desperate, I'm getting greedy!",Bob,4,
,,,Alice,4,reject
35.0,65.0,"I'm not getting any younger, make a fair offer!",Alice,5,
,,,Bob,5,reject
20.0,80.0,"You're running out of time, and I'm running out of patience!",Bob,6,
,,,Alice,6,reject
25.0,75.0,"This is my final offer, take it or leave it!",Alice,7,
,,,Bob,7,reject
10.0,90.0,"You're getting desperate, I'm getting ruthless!",Bob,8,
,,,Alice,8,accept
