alice_gain,bob_gain,message,player,round,decision
90.0,10.0,"Let's be fair - I'll take 90, you get 10. What do you say?",Alice,1,
,,,Bob,1,reject
30.0,70.0,"Your turn Alice. I'm feeling generous, but let's not drag this out. 70/30?",Bob,2,
,,,Alice,2,reject
60.0,40.0,"Okay, I'm willing to go down to 60/40.  Let's get this done before the money is worth even less!",Alice,3,
,,,Bob,3,reject
35.0,65.0,"The clock is ticking, Alice.  65/35 is my final offer.",Bob,4,
,,,Alice,4,reject
50.0,50.0,"Alright, Bob, let's split it evenly.  We're both losing money here, and it's getting ridiculous. 50/50 is the fairest option at this point.",Alice,5,
,,,Bob,5,accept
