message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product. I think you'll really love it! I'm willing to sell it to you for $9000. What do you think?",9000.0,Alice,1,,
,,Bob,1,RejectOffer,
"I'm really interested in the product, but $9000 is a bit out of my budget. Would you be willing to consider a price of $7500?",7500.0,Bob,2,,
,,Alice,2,RejectOffer,8000.0
"I appreciate your interest in the product, Bob! I'm willing to meet you in the middle, but I need to make a profit. I can offer it to you for $8250. What do you think?",8250.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate your willingness to meet me in the middle, but I'm still a bit above my budget. Would you be willing to sell it to me for $7500?",7500.0,Bob,4,,
,,Alice,4,RejectOffer,8000.0
"I understand you're still a bit above your budget, Bob. I'm willing to make one more concession. I can offer it to you for $8000, which is the lowest I can go. What do you think?",8000.0,Alice,5,,
,,Bob,5,AcceptOffer,
