message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! It's a unique opportunity to get it at a great price. Would you like to buy it from me for $120?",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested but $120 is a bit steep for me. How about $90? I'm sure we can find a price that works for both of us.",90.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're looking for a better price, Bob. I'm willing to meet you halfway, but I need to make a profit. How about $105?",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you coming down, but $105 is still a bit too high for me. I'm happy to pay $95, and I think that's a fair price for both of us.",95.0,Bob,4,,
,,Alice,4,RejectOffer,102.0
"I'm starting to think we're getting close, Bob. I'm willing to meet you at $100, which is the minimum I'm willing to accept. Let's call it a day at $100?",100.0,Alice,5,,
,,Bob,5,AcceptOffer,
