alice_gain,bob_gain,message,player,round,decision
6000.0,4000.0,"Let's start with a fair offer, Bob. 60/40 seems reasonable considering the inflation.",Alice,1,
,,,Bob,1,reject
4500.0,5500.0,"Let's try 55/45, considering I lose less to inflation.",Bob,2,
,,,Alice,2,reject
6000.0,4000.0,"Bob, I'm sticking to my initial offer.  This is a fair deal considering the inflation working against me.",Alice,3,
,,,Bob,3,reject
4200.0,5800.0,"Inflation is hitting you harder, 58/42 is more reasonable now.",Bob,4,
,,,Alice,4,reject
5500.0,4500.0,"Okay, Bob, let's meet in the middle. 55/45. It's important we settle this soon before inflation eats away at the value.",Alice,5,
,,,Bob,5,reject
4000.0,6000.0,"Considering the inflation difference, I think 60/40 is fair now.",Bob,6,
,,,Alice,6,reject
5000.0,5000.0,"Bob, this is getting ridiculous.  Let's split it evenly and call it a day before we both lose out.",Alice,7,
,,,Bob,7,accept
