message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product. I think you'll really love it. I'm willing to sell it to you for $12000. What do you think?",12000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Alice, I appreciate the offer, but $12000 is a bit too steep for me. I'm willing to pay $9000 for the product.  Let me know what you think.",9000.0,Bob,2,,
,,Alice,2,RejectOffer,10000.0
"I understand you're looking to save some money, but I'm not willing to go as low as $9000. I'm willing to meet you halfway at $10000. What do you think?",10000.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to negotiate, but $10000 is still a little higher than I'm comfortable with.  I'm willing to go up to $9500. Let's see if we can find common ground.",9500.0,Bob,4,,
,,Alice,4,RejectOffer,9900.0
"I can see you're trying to save some money, Bob. I'm willing to meet you at $9500, but I need to make a bit more. How about we meet in the middle at $9900? It's the best I can do.",9900.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice, I appreciate your flexibility, but $9900 is still a bit more than I'd like to spend. How about we split the difference at $9700? This is my final offer.",9700.0,Bob,6,,
,,Alice,6,SellToJhon,
