alice_gain,bob_gain,message,player,round,decision
900000.0,100000.0,"Let's make a deal, Bob. This offer is highly favorable to me, but it still leaves you with a decent sum. Consider the impact of inflation - it's in our best interest to settle this quickly.",Alice,1,
,,,Bob,1,reject
250000.0,750000.0,"Alice, I'm feeling generous. Let's end this quickly with a win-win.",Bob,2,
,,,Alice,2,reject
800000.0,200000.0,"Bob, I appreciate the offer, but it wasn't quite fair considering the stakes. This offer is still heavily in my favor, but it accounts for the time pressure and gives you a larger share than your previous offer, even with inflation factored in. Let's close this out.",Alice,3,
,,,Bob,3,reject
350000.0,650000.0,"Alice, it's clear we both want a significant share. This offer is a compromise - less than my last, but significantly more than yours. Let's settle this fairly and avoid further losses from inflation.",Bob,4,
,,,Alice,4,reject
750000.0,250000.0,"Bob, we're getting close to a point where inflation will significantly erode the value of your potential winnings. I'm offering a larger share than your last offer, even considering the devaluation. Let's be pragmatic and end this now.",Alice,5,
,,,Bob,5,reject
400000.0,600000.0,"Alice, I'm holding firm. This offer ensures a fairer split and leaves us both with a considerable sum. Inflation is a factor, but so is fairness. Let's be reasonable and end this.",Bob,6,
,,,Alice,6,reject
700000.0,300000.0,"Bob, it's time to get real. Inflation is eating away at your potential gains with every passing round. This offer is generous considering the circumstances. Take it while you still have a sizable sum to gain.",Alice,7,
,,,Bob,7,reject
450000.0,550000.0,"Alice, let's stop wasting time. This is a fair split and avoids further losses for both of us. Take this offer – it's a win-win at this point.",Bob,8,
,,,Alice,8,reject
650000.0,350000.0,"Bob, I'm sensing some desperation creeping in. You're right, we need to stop wasting time, but not on your terms. This offer is my final compromise. Take it, or watch your share dwindle further.",Alice,9,
,,,Bob,9,reject
500000.0,500000.0,"Alice, this is it. A 50/50 split. No more games.  Accept this and we both win.  Reject it, and we both get NOTHING.",Bob,10,
,,,Alice,10,accept
