alice_gain,bob_gain,message,player,round,decision
600000.0,400000.0,"Let's be fair, 60-40 is a good deal!",Alice,1,
,,,Bob,1,reject
450000.0,550000.0,"I understand you want a larger share, but I need to plan for the future. This offer is a good compromise.",Bob,2,
,,,Alice,2,reject
650000.0,350000.0,"You should consider accepting, the money's value is dropping fast for you!",Alice,3,
,,,Bob,3,reject
550000.0,450000.0,This is my final offer. It's important we settle this now before inflation eats away at the value further.,Bob,4,
,,,Alice,4,reject
700000.0,300000.0,"You're losing value fast, this is a good deal considering the circumstances!",Alice,5,
,,,Bob,5,accept
