product_price,player,round,decision
500000.0,Alice,1,
,Bob,1,RejectOffer
350000.0,Bob,2,
,Alice,2,RejectOffer
400000.0,Alice,3,
,Bob,3,RejectOffer
320000.0,Bob,4,
,Alice,4,RejectOffer
375000.0,Alice,5,
,Bob,5,RejectOffer
300000.0,Bob,6,
,Alice,6,RejectOffer
360000.0,Alice,7,
,Bob,7,RejectOffer
280000.0,Bob,8,
,Alice,8,RejectOffer
350000.0,Alice,9,
,Bob,9,RejectOffer
280000.0,Bob,10,
,Alice,10,RejectOffer
340000.0,Alice,11,
,Bob,11,RejectOffer
260000.0,Bob,12,
,Alice,12,RejectOffer
330000.0,Alice,13,
,Bob,13,RejectOffer
250000.0,Bob,14,
,Alice,14,RejectOffer
320000.0,Alice,15,
,Bob,15,RejectOffer
240000.0,Bob,16,
,Alice,16,RejectOffer
310000.0,Alice,17,
,Bob,17,RejectOffer
230000.0,Bob,18,
,Alice,18,RejectOffer
300000.0,Alice,19,
,Bob,19,RejectOffer
220000.0,Bob,20,
,Alice,20,RejectOffer
290000.0,Alice,21,
,Bob,21,RejectOffer
200000.0,Bob,22,
,Alice,22,RejectOffer
280000.0,Alice,23,
,Bob,23,RejectOffer
200000.0,Bob,24,
,Alice,24,SellToJhon
