message,product_price,player,round,decision,counteroffer
"Hi Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to sell it to you for $120.",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hi Alice, thank you for the offer. I appreciate the product, but I was hoping to stay within my budget of $80. Would it be possible to negotiate the price down to $95?",95.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're looking to stay within your budget, Bob, but I'm not willing to go as low as $95. I'm willing to meet you halfway and offer it to you for $110. I think it's a fair price considering the value this product brings.",110.0,Alice,3,,
,,Bob,3,RejectOffer,
"Thank you for your response, Alice. I understand your position, but I'm still aiming to keep the cost within my budget. Would it be possible to negotiate the price down to $100?",100.0,Bob,4,,
,,Alice,4,RejectOffer,105.0
"I'm not willing to go all the way down to $100, Bob. I'm willing to compromise a bit more, but I think $105 is the lowest I can go. I'm confident you'll find it's a fair price for the value this product brings.",105.0,Alice,5,,
,,Bob,5,RejectOffer,
"I appreciate your willingness to compromise, Alice. I'm still looking to keep the cost below $100. Would it be possible to negotiate the price down to $98?",98.0,Bob,6,,
,,Alice,6,RejectOffer,99.0
"I'm not willing to go down to $98, Bob, but I'm willing to meet you halfway between $98 and $105, which is $101.5. I think that's a fair price for the value this product brings.",101.5,Alice,7,,
,,Bob,7,RejectOffer,
"I understand your position, Alice. I'm still aiming to keep the cost below $100. Would it be possible to negotiate the price down to $99?",99.0,Bob,8,,
,,Alice,8,RejectOffer,100.0
"I'm not willing to go down to $99, Bob, but I'm willing to meet you at $100, which is the minimum price I'm willing to accept. If you're interested, I can finalize the deal at this price.",100.0,Alice,9,,
,,Bob,9,RejectOffer,
"I appreciate your efforts, Alice. I'm still aiming to keep the cost within my budget of $80. Could we possibly reach an agreement at $97?",97.0,Bob,10,,
,,Alice,10,SellToJhon,
