message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this fantastic product! I think you'll really love it. I'm willing to sell it to you for $110.",110.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested in the product, but $110 is a bit high for me.  Would you be willing to come down to $90?",90.0,Bob,2,,
,,Alice,2,RejectOffer,105.0
"I appreciate your interest in the product, Bob. I can do a bit better than that. I'm willing to sell it to you for $105.",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"I'm getting closer to what I can afford, Alice. How about $95?",95.0,Bob,4,,
,,Alice,4,RejectOffer,100.0
"I can see you're really interested in the product, Bob. I'm willing to meet you halfway. I'll sell it to you for $100, which is the lowest price I can go.",100.0,Alice,5,,
,,Bob,5,AcceptOffer,
