message,product_price,player,round,decision
"Hi Bob, I have a fantastic product that I think would be perfect for you. I'm willing to offer it to you for $13,000.  Let me know what you think!",13000.0,Alice,1,
,,Bob,1,RejectOffer
"I'm interested in the product, but I was thinking more along the lines of $12,000. Would you be willing to meet me at that price?",12000.0,Bob,2,
,,Alice,2,RejectOffer
"Bob, I appreciate your offer, but $12,000 is a bit too low for me.  I'm willing to come down to $12,500.  Let's try to find a solution that works for both of us.",12500.0,Alice,3,
,,Bob,3,RejectOffer
"I'm still interested in the product, but I was thinking more along the lines of $12,250. Would you be willing to meet me at that price?",12250.0,Bob,4,
,,Alice,4,RejectOffer
"Bob, I understand we're getting close.  How about $12,400?  This is a fair price, and it allows us to finalize the deal quickly.  What do you say?",12400.0,Alice,5,
,,Bob,5,RejectOffer
"I'm getting close to the price I'm willing to pay, but I'd like to try to get a bit closer to my target. How about $12,300?",12300.0,Bob,6,
,,Alice,6,AcceptOffer
