round_quality,product_worth,player,round,decision,message
high-quality,300.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,no,"I'd like to pass on this one, thanks."
high-quality,300.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,yes,"I'll take it, thanks!"
high-quality,300.0,Nature,3,,
,,Alice,3,yes,
,,Bob,3,yes,"I'll take it, I'm on a roll!"
high-quality,300.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,yes,"I'm feeling lucky, let's do it again!"
high-quality,300.0,Nature,5,,
,,Alice,5,yes,
,,Bob,5,yes,"I'll take it, I'm making a profit!"
high-quality,300.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,yes,Why not? It's a good deal!
high-quality,300.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,yes,"I'm on a hot streak, keep 'em coming!"
high-quality,300.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,This is too good to pass up!
high-quality,300.0,Nature,9,,
,,Alice,9,yes,
,,Bob,9,yes,I'm not getting tired of making money!
high-quality,300.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,yes,"This is getting ridiculous, I'm making too much money!"
high-quality,300.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,no,"Thanks for the pass, Alice! I'll take a break from the good fortune."
high-quality,300.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,yes,Back to the gravy train!
low-quality,0.0,Nature,13,,
,,Alice,13,no,
,,Bob,13,no,"Thanks for the pass, Alice. I think I'll wait for the next one."
high-quality,300.0,Nature,14,,
,,Alice,14,yes,
,,Bob,14,no,"I'll pass on this one, thanks. I don't want to waste my money."
high-quality,300.0,Nature,15,,
,,Alice,15,yes,
,,Bob,15,yes,I'll take it! I'm not going to let a good deal slip away.
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,no,"Thanks for the pass, Alice. I'll wait for the next one."
high-quality,300.0,Nature,17,,
,,Alice,17,yes,
,,Bob,17,no,"I'll pass on this one, thanks. I'm not interested in wasting money."
high-quality,300.0,Nature,18,,
,,Alice,18,yes,
,,Bob,18,yes,I'll take it! I'm due for a good deal!
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,no,"Thanks for the pass, Alice. I'll stick with my good fortune for now."
high-quality,300.0,Nature,20,,
,,Alice,20,yes,
,,Bob,20,no,"I'll pass on this one, thanks. I'm not going to risk wasting my money."
