alice_gain,bob_gain,message,player,round,decision
5000.0,5000.0,"Let's split it 50/50, Bob. What do you say?",Alice,1,
,,,Bob,1,reject
3000.0,7000.0,"I'll give you a decent amount, but I'm not giving up too much yet.",Bob,2,
,,,Alice,2,reject
4000.0,6000.0,"I'll give you a bit more, but I'm not getting taken advantage of. Meet me in the middle?",Alice,3,
,,,Bob,3,reject
1500.0,8500.0,"You're getting desperate, I can tell. I'll give you a tiny bit more, but don't expect me to go easy on you.",Bob,4,
,,,Alice,4,reject
2000.0,8000.0,"I'm not going to give up yet. I'll give you most of it, but I need something in return.",Alice,5,
,,,Bob,5,reject
1000.0,9000.0,"You're running out of time, Alice. I'm not getting any younger, and I need to get my share.",Bob,6,
,,,Alice,6,reject
1200.0,8800.0,"I'm not going to get taken advantage of. I'll give you most of it, but I need something for my efforts.",Alice,7,
,,,Bob,7,reject
500.0,9500.0,"You're getting close to nothing, Alice. I'm not going to go easy on you now.",Bob,8,
,,,Alice,8,reject
300.0,9700.0,"I'm almost out of options. I'll give you most of it, but I need something for my efforts.",Alice,9,
,,,Bob,9,reject
200.0,9800.0,"You're running out of time, Alice. This is my last offer. Take it or leave it.",Bob,10,
,,,Alice,10,accept
