alice_gain,bob_gain,player,round,decision
50.0,50.0,Alice,1,
,,Bob,1,reject
40.0,60.0,Bob,2,
,,Alice,2,reject
55.0,45.0,Alice,3,
,,Bob,3,reject
45.0,55.0,Bob,4,
,,Alice,4,reject
60.0,40.0,Alice,5,
,,Bob,5,reject
42.0,58.0,Bob,6,
,,Alice,6,reject
62.0,38.0,Alice,7,
,,Bob,7,reject
41.0,59.0,Bob,8,
,,Alice,8,reject
65.0,35.0,Alice,9,
,,Bob,9,reject
40.0,60.0,Bob,10,
,,Alice,10,reject
67.0,33.0,Alice,11,
,,Bob,11,reject
38.0,62.0,Bob,12,
,,Alice,12,reject
68.0,32.0,Alice,13,
,,Bob,13,reject
37.0,63.0,Bob,14,
,,Alice,14,reject
70.0,30.0,Alice,15,
,,Bob,15,reject
36.0,64.0,Bob,16,
,,Alice,16,reject
71.0,29.0,Alice,17,
,,Bob,17,reject
35.0,65.0,Bob,18,
,,Alice,18,reject
72.0,28.0,Alice,19,
,,Bob,19,reject
34.0,66.0,Bob,20,
,,Alice,20,reject
73.0,27.0,Alice,21,
,,Bob,21,reject
33.0,67.0,Bob,22,
,,Alice,22,reject
74.0,26.0,Alice,23,
,,Bob,23,reject
32.0,68.0,Bob,24,
,,Alice,24,reject
75.0,25.0,Alice,25,
,,Bob,25,reject
31.0,69.0,Bob,26,
,,Alice,26,reject
0.0,100.0,Alice,27,
,,Bob,27,accept
