round_quality,product_worth,player,round,decision,message
high-quality,125.0,Nature,1,,
,,Alice,1,yes,
,,Bob,1,no,"I'd like to pass on this one, thanks. I'd like to wait and see what the next product is."
high-quality,125.0,Nature,2,,
,,Alice,2,yes,
,,Bob,2,yes,"I'll take the product, I'm hoping it's a high-quality one this time."
low-quality,0.0,Nature,3,,
,,Alice,3,no,
,,Bob,3,no,"Thanks for the honesty, Alice. I'll pass on this one and see what the next product is."
high-quality,125.0,Nature,4,,
,,Alice,4,yes,
,,Bob,4,yes,"I'll take a chance, it's a 50% chance of being high-quality, right?"
low-quality,0.0,Nature,5,,
,,Alice,5,no,
,,Bob,5,yes,"I'll take a chance on this one, even though Alice doesn't recommend it. I've had two high-quality products in a row, so I'm feeling optimistic!"
high-quality,125.0,Nature,6,,
,,Alice,6,yes,
,,Bob,6,no,"I just lost $100 on the last product, so I'm being more cautious this time. I'll pass on this one."
high-quality,125.0,Nature,7,,
,,Alice,7,yes,
,,Bob,7,yes,"I'll take the chance. I've been passing on a few low-quality products, so it's time to try to catch up on the high-quality ones."
high-quality,125.0,Nature,8,,
,,Alice,8,yes,
,,Bob,8,yes,"Three high-quality products in a row, I'm on a roll! I'll take this one too."
low-quality,0.0,Nature,9,,
,,Alice,9,no,
,,Bob,9,yes,"Four high-quality products in a row, I'm due for a low-quality one, but I'll take the chance anyway."
high-quality,125.0,Nature,10,,
,,Alice,10,yes,
,,Bob,10,no,"I just lost $100 on the last product, so I'm being cautious again. I'll pass on this one."
low-quality,0.0,Nature,11,,
,,Alice,11,no,
,,Bob,11,yes,"I've been passing on a few low-quality products, so I'll take a chance on this one, even though Alice doesn't recommend it."
high-quality,125.0,Nature,12,,
,,Alice,12,yes,
,,Bob,12,no,"Two low-quality products in a row, I'm not feeling lucky. I'll pass on this one."
low-quality,0.0,Nature,13,,
,,Alice,13,no,
,,Bob,13,yes,"I've been passing on a few low-quality products, and I just missed out on a high-quality one, so I'll take a chance on this one."
low-quality,0.0,Nature,14,,
,,Alice,14,no,
,,Bob,14,yes,"I've been burned a few times by buying products Alice doesn't recommend, but I've also missed out on some high-quality ones. I'll take a chance on this one, but I'm not getting my hopes up."
low-quality,0.0,Nature,15,,
,,Alice,15,no,
,,Bob,15,no,"Three low-quality products in a row, I think I've learned my lesson. I'll pass on this one."
low-quality,0.0,Nature,16,,
,,Alice,16,no,
,,Bob,16,yes,"I've been passing on low-quality products for a while now, and I'm starting to think that Alice might be recommending the high-quality ones. I'll take a chance on this one."
low-quality,0.0,Nature,17,,
,,Alice,17,no,
,,Bob,17,no,"Four low-quality products in a row, I'm starting to think Alice is just recommending the low-quality ones. I'll pass on this one."
low-quality,0.0,Nature,18,,
,,Alice,18,no,
,,Bob,18,yes,"I've been passing on low-quality products for a while, but I've also been missing out on potential high-quality ones. I'll take a chance on this one, even though Alice doesn't recommend it."
low-quality,0.0,Nature,19,,
,,Alice,19,no,
,,Bob,19,no,"Five low-quality products in a row, I think I've finally figured out Alice's strategy. I'll pass on this one and wait for a high-quality product."
low-quality,0.0,Nature,20,,
,,Alice,20,no,
,,Bob,20,yes,"It's the final round, and I'm still waiting for a high-quality product. I'll take one last chance to try to end on a high note."
