alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be reasonable, I'll take a bit more but we both get a good share.",Alice,1,
,,,Bob,1,reject
45.0,55.0,"Let's split it fairly, I've made a reasonable adjustment.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"I'll compromise a bit, but I still think I deserve a larger share.",Alice,3,
,,,Bob,3,reject
48.0,52.0,"Come on, meet me in the middle, it's getting costly to delay.",Bob,4,
,,,Alice,4,reject
55.0,45.0,"I'll meet you closer to the middle, but I still want a bit more.",Alice,5,
,,,Bob,5,accept
