message,product_price,player,round,decision,counteroffer
"I'm excited to offer you this amazing product! It's a great opportunity for you to acquire a valuable asset. I'm willing to sell it to you for $9,000.",9000.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. I'm interested in the product, but $9,000 is a bit steep for me. Would you consider a lower price?",6500.0,Bob,2,,
,,Alice,2,RejectOffer,8500.0
"I understand you're looking for a better deal, Bob. I'm willing to meet you halfway, but I need to make a profit. I can offer the product to you for $7,500.",7500.0,Alice,3,,
,,Bob,3,RejectOffer,
"I appreciate you coming down on the price, Alice. How about we settle at $7,000? That would be a fair deal for both of us, I think.",7000.0,Bob,4,,
,,Alice,4,RejectOffer,7250.0
"I'm glad we're close to a deal, Bob! I can see you're really interested in the product. I'm willing to make one more concession. I can offer it to you for $7,250.",7250.0,Alice,5,,
,,Bob,5,AcceptOffer,
