alice_gain,bob_gain,message,player,round,decision
8000.0,2000.0,Start with a generous offer to see if Bob accepts,Alice,1,
,,,Bob,1,reject
5000.0,5000.0,Let's split it evenly. It's the fairest option.,Bob,2,
,,,Alice,2,reject
6000.0,4000.0,"A slight adjustment from my previous offer, still a bit more for me",Alice,3,
,,,Bob,3,reject
5500.0,4500.0,"I'm willing to compromise a bit, but I need to get closer to a 50/50 split.",Bob,4,
,,,Alice,4,reject
7000.0,3000.0,"I'm willing to take a slightly bigger risk, but I'm not going all in yet",Alice,5,
,,,Bob,5,reject
6000.0,4000.0,I'm sticking with my last offer.  Let's find some common ground.,Bob,6,
,,,Alice,6,accept
