alice_gain,bob_gain,message,player,round,decision
60.0,40.0,"Let's be fair, I'll take a bit more",Alice,1,
,,,Bob,1,reject
45.0,55.0,"I understand you wanting a bit more, but let's be realistic. This is a fair offer considering the circumstances.",Bob,2,
,,,Alice,2,reject
58.0,42.0,"Considering the inflation, my offer is more generous than before",Alice,3,
,,,Bob,3,reject
50.0,50.0,"Look, the clock is ticking and we're both losing out. Let's split it evenly and call it a day.",Bob,4,
,,,Alice,4,reject
57.0,43.0,"I'll give you a bit more than before, but I still deserve the bigger share",Alice,5,
,,,Bob,5,reject
52.0,48.0,"Alice, we're running out of time. This is my final offer. It's a fair deal that acknowledges your initial desire for a larger share while reflecting the reality of inflation.",Bob,6,
,,,Alice,6,accept
