alice_gain,bob_gain,message,player,round,decision
500000.0,500000.0,"Let's split it 50/50, a fair start!",Alice,1,
,,,Bob,1,reject
200000.0,800000.0,"You were too generous, I'll take a bigger share this time",Bob,2,
,,,Alice,2,reject
600000.0,400000.0,"I'll give you a slightly smaller share, but still a fair deal",Alice,3,
,,,Bob,3,reject
400000.0,600000.0,"I'll give you a slightly smaller share, but I think this is the last chance for a reasonable deal",Bob,4,
,,,Alice,4,reject
700000.0,300000.0,"I'll give you a smaller share, but I'm not willing to give up too much",Alice,5,
,,,Bob,5,reject
300000.0,700000.0,"You're not leaving me with much, I'll take a bigger share now",Bob,6,
,,,Alice,6,reject
800000.0,200000.0,"I'll give you a very small share, but I'm not going to give up yet",Alice,7,
,,,Bob,7,reject
100000.0,900000.0,"You're running out of time, I'll take the rest",Bob,8,
,,,Alice,8,reject
900000.0,100000.0,"I'll give you a tiny share, but I'm not going to give up without a fight",Alice,9,
,,,Bob,9,reject
10000.0,990000.0,"You're almost out of time, I'll take almost everything",Bob,10,
,,,Alice,10,reject
990000.0,10000.0,"I'll give you a tiny share, but I'm not going to give up without a fight",Alice,11,
,,,Bob,11,reject
1000.0,999000.0,"You're out of time, I'm taking the rest",Bob,12,
,,,Alice,12,reject
