alice_gain,bob_gain,message,player,round,decision
50.0,50.0,"Let's split it 50/50, no need to negotiate further!",Alice,1,
,,,Bob,1,reject
70.0,30.0,"I'll give you most of it, but I'll still get something",Bob,2,
,,"I'd like to get more, but I'll give you a chance to improve your offer",Alice,2,reject
60.0,40.0,"I'll give you a bit more, but I'm not going to give away all the profit!",Alice,3,
,,,Bob,3,reject
75.0,25.0,"I'll take a smaller share, but I'm not giving up yet!",Bob,4,
,,"You're getting closer, but I'm not willing to give up that much yet!",Alice,4,reject
65.0,35.0,"I'm getting closer to the middle, but I still want a bit more!",Alice,5,
,,,Bob,5,reject
80.0,20.0,"I'm getting desperate, but I'll still try to get a better deal",Bob,6,
,,"You're getting closer, but I'm not going to give up 20% to you!",Alice,6,reject
70.0,30.0,"I'll give you a bit more, but I'm not going to give away all the profit!",Alice,7,
,,,Bob,7,reject
85.0,15.0,"I'm running out of options, but I'll try to squeeze out a better deal",Bob,8,
,,"You're getting close, but I'm not going to give away that much!",Alice,8,reject
75.0,25.0,"I'm getting close to the middle, but I still want a bit more!",Alice,9,
,,,Bob,9,reject
90.0,10.0,"I'm desperate, but I'll still try to get a better deal",Bob,10,
,,"You're getting close, but I'm not going to give away 90%!",Alice,10,reject
80.0,20.0,"I'm running out of time, but I'm still trying to get a fair deal!",Alice,11,
,,,Bob,11,reject
95.0,5.0,"I'm out of options, but I'll take what I can get",Bob,12,
,,"Fine, I'll take the 5% and call it a day.",Alice,12,accept
