message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think it's a great opportunity for you to get a fantastic deal.",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Hey Alice, thanks for the offer, but $180 is a bit steep for me. I'd be willing to pay $120 for the product. Let me know what you think.",120.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand you're looking to save some money, Bob, but I still need to make a profit. I'm willing to meet you halfway, but I can do $160, and that's as low as I can go.",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you trying to meet me halfway, but $160 is still a bit too high for me. I'm sticking with my offer of $120.  Let's see if we can find some common ground.",120.0,Bob,4,,
,,Alice,4,RejectOffer,145.0
"I'm starting to think we're getting a bit stuck, Bob. I'm willing to make one more compromise, but I need to make a profit, so I'm thinking $145 is a fair price. Let's see if we can make a deal.",145.0,Alice,5,,
,,Bob,5,RejectOffer,
"Alice,  $145 is still above my budget. I'm willing to go up to $130.  Let's see if we can close this deal. ",130.0,Bob,6,,
,,Alice,6,RejectOffer,140.0
"I'm starting to think we're getting close, Bob. I can see you're serious about getting this deal done, and I appreciate that. I'm willing to meet you at $140, but that's as low as I can go.",140.0,Alice,7,,
,,Bob,7,BuyFromJhon,
