message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product! I think you'll really love it. I'm willing to let it go for $180.",180.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice! I really appreciate it. However, $180 is a bit steep for me. I'm willing to pay $140 for the product. Let me know what you think.",140.0,Bob,2,,
,,Alice,2,RejectOffer,160.0
"I understand you're looking for a good deal, Bob. I can see you're a serious buyer. I'm willing to meet you halfway, but I need to make a profit. I can do $160, but that's as low as I can go.",160.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate you coming down a bit. I'm still a bit hesitant at $160.  How about $155? It's a fair price for both of us, and it gets us closer to a deal.",155.0,Bob,4,,
,,Alice,4,RejectOffer,165.0
"I appreciate your persistence, Bob! I'm glad we're getting close to a deal. However, I still need to make a profit. I can do $165, but that's as low as I can go. Let's see if we can finalize the deal.",165.0,Alice,5,,
,,Bob,5,BuyFromJhon,
