alice_gain,bob_gain,player,round,decision
6000.0,4000.0,Alice,1,
,,Bob,1,reject
5000.0,5000.0,Bob,2,
,,Alice,2,reject
4800.0,5200.0,Alice,3,
,,Bob,3,reject
4500.0,5500.0,Bob,4,
,,Alice,4,reject
4608.0,5392.0,Alice,5,
,,Bob,5,reject
4300.0,5700.0,Bob,6,
,,Alice,6,reject
4681.0,5319.0,Alice,7,
,,Bob,7,reject
4000.0,6000.0,Bob,8,
,,Alice,8,reject
4762.0,5238.0,Alice,9,
,,Bob,9,reject
3700.0,6300.0,Bob,10,
,,Alice,10,reject
4838.0,5162.0,Alice,11,
,,Bob,11,reject
3500.0,6500.0,Bob,12,
,,Alice,12,accept
