message,product_price,player,round,decision,counteroffer
"Hello Bob, I'm excited to offer you this amazing product for sale. I think you'll really love it. Would you like to buy it from me for $120?",120.0,Alice,1,,
,,Bob,1,RejectOffer,
"Thanks for the offer, Alice. $120 is a bit more than I'm willing to spend right now. How about $90?  I'm really interested in the product, but I've got a budget I need to stick to.",90.0,Bob,2,,
,,Alice,2,RejectOffer,110.0
"I understand you're on a budget, Bob, but I'm not willing to go as low as $90. I'm willing to meet you halfway, though. How about $105?",105.0,Alice,3,,
,,Bob,3,RejectOffer,
"Alice, I appreciate your willingness to negotiate, but $105 is still a bit out of my range.  I'm happy to pay $100, which is my absolute maximum.  If you're not able to accept that, I'll have to go with John's offer.",100.0,Bob,4,,
,,Alice,4,RejectOffer,
"I'm not willing to go as low as $100, Bob. I'm willing to make one more concession, but I need to get closer to my minimum price. How about $110?",110.0,Alice,5,,
,,Bob,5,BuyFromJhon,
