message,product_price,player,round,decision
"Hello Bob, I have a unique product that I think you might be interested in. Would you like to buy it from me for $200?",200.0,Alice,1,
,,Bob,1,RejectOffer
"Hello Alice, I appreciate your offer, but I believe I can find a better deal elsewhere. May I suggest we aim for $150 for the product?",150.0,Bob,2,
,,Alice,2,RejectOffer
"I understand you're looking for a good deal, Bob. However, I have to make a profit. How about we meet in the middle at $175?",175.0,Alice,3,
,,Bob,3,RejectOffer
"Alice, thank you for your response. I'll try to stay within my budget. Let's aim for $160 for the product.",160.0,Bob,4,
,,Alice,4,RejectOffer
"I'm getting closer to your budget, Bob, but I still need to make a profit. How about we meet at $170?",170.0,Alice,5,
,,Bob,5,RejectOffer
"Alice, I appreciate your efforts to meet my budget. Let's try $165 for the product.",165.0,Bob,6,
,,Alice,6,RejectOffer
"I'm getting close to my minimum price, Bob. How about we meet at $180?",180.0,Alice,7,
,,Bob,7,RejectOffer
"Alice, I've done my best to stay within my budget. Let's try $175 for the product.",175.0,Bob,8,
,,Alice,8,RejectOffer
"I'm not willing to go any lower than $185, Bob. This is my final offer.",185.0,Alice,9,
,,Bob,9,BuyFromJhon
